   283    0.11508E+05    0.12821E+01    0.37607E+02    0.18265E+05    0.70466E+03
   284    0.11511E+05    0.13163E+01    0.39583E+02    0.18147E+05    0.69583E+03
   285    0.11513E+05    0.13520E+01    0.41572E+02    0.18031E+05    0.68709E+03
   286    0.11515E+05    0.13890E+01    0.43567E+02    0.17919E+05    0.67843E+03
   287    0.11516E+05    0.14275E+01    0.45584E+02    0.17809E+05    0.66985E+03
   288    0.11516E+05    0.14674E+01    0.47608E+02    0.17701E+05    0.66136E+03
   289    0.11516E+05    0.15087E+01    0.49646E+02    0.17596E+05    0.65295E+03
   290    0.11515E+05    0.15514E+01    0.51699E+02    0.17493E+05    0.64462E+03
   291    0.11514E+05    0.15961E+01    0.53752E+02    0.17393E+05    0.63638E+03
   292    0.11512E+05    0.16419E+01    0.55828E+02    0.17294E+05    0.62822E+03
   293    0.11510E+05    0.16884E+01    0.57905E+02    0.17198E+05    0.62015E+03
   294    0.11507E+05    0.17371E+01    0.60005E+02    0.17104E+05    0.61217E+03
   295    0.11503E+05    0.17866E+01    0.62106E+02    0.17011E+05    0.60427E+03
   296    0.11499E+05    0.18385E+01    0.64224E+02    0.16921E+05    0.59645E+03
   297    0.11494E+05    0.18905E+01    0.66358E+02    0.16831E+05    0.58873E+03
   298    0.11489E+05    0.19449E+01    0.68495E+02    0.16744E+05    0.58109E+03
   299    0.11483E+05    0.20011E+01    0.70642E+02    0.16658E+05    0.57353E+03
   300    0.11477E+05    0.20575E+01    0.72798E+02    0.16573E+05    0.56607E+03
   301    0.11470E+05    0.21158E+01    0.74973E+02    0.16490E+05    0.55869E+03
   302    0.11462E+05    0.21752E+01    0.77164E+02    0.16408E+05    0.55140E+03
   303    0.11454E+05    0.22367E+01    0.79357E+02    0.16327E+05    0.54419E+03
   304    0.11445E+05    0.23002E+01    0.81552E+02    0.16248E+05    0.53707E+03
   305    0.11436E+05    0.23644E+01    0.83761E+02    0.16169E+05    0.53004E+03
   306    0.11426E+05    0.24301E+01    0.85978E+02    0.16092E+05    0.52308E+03
   307    0.11416E+05    0.24974E+01    0.88195E+02    0.16016E+05    0.51621E+03
   308    0.11405E+05    0.25679E+01    0.90432E+02    0.15941E+05    0.50943E+03
   309    0.11394E+05    0.26387E+01    0.92659E+02    0.15867E+05    0.50272E+03
   310    0.11382E+05    0.27106E+01    0.94899E+02    0.15794E+05    0.49609E+03
   311    0.11369E+05    0.27860E+01    0.97135E+02    0.15722E+05    0.48954E+03
   312    0.11357E+05    0.28619E+01    0.99383E+02    0.15651E+05    0.48308E+03
   313    0.11343E+05    0.29399E+01    0.10163E+03    0.15581E+05    0.47668E+03
   314    0.11329E+05    0.30202E+01    0.10388E+03    0.15512E+05    0.47037E+03
   315    0.11315E+05    0.31013E+01    0.10613E+03    0.15444E+05    0.46413E+03
   316    0.11300E+05    0.31848E+01    0.10837E+03    0.15377E+05    0.45797E+03
   317    0.11284E+05    0.32693E+01    0.11062E+03    0.15311E+05    0.45188E+03
   318    0.11268E+05    0.33571E+01    0.11287E+03    0.15246E+05    0.44586E+03
   319    0.11252E+05    0.34461E+01    0.11512E+03    0.15181E+05    0.43992E+03
   320    0.11235E+05    0.35371E+01    0.11737E+03    0.15117E+05    0.43404E+03
   321    0.11218E+05    0.36310E+01    0.11961E+03    0.15054E+05    0.42824E+03
